24381,23866,21216,20718,10443,12308,25900,27695,22515,20149,21325,25231,29396,28001,28098,28640,24865,27692,29602,29332,29351,28162,27607,28343,25106,28763,26674,27140,26185,29175,28679,28633,26122,27226,29103,28367,28951,28306,28155,28970,29452,29361,28444,29259,26683,22109,28232,28410,28774,23193,23023,19421,16888,11314,19716,24428,18331,12850,12260,17587,8558,11850,24986,24377,27488,23850,15186,19707,26142,23062,29007,28147,21480,16731,25059,29036,17166,21770,26807,20867,9786,22200,4357,19204,11188,15950,14839,21852,22392,22314,15420,22144,18424,22479,11897,18697,13139,16032,17778,15863,24129,19635,27648,15054,24895,18555,25355,10746,18085,8853,11805,25470,15231,14818,18809,10457,21352,14953,22166,20189,23732,18087,15280,26076,26103,27708,26015,18351,25651,6531,27293,9085,8301,12364,24135,13105,15853,16835,17341,12817,15257,9769,24213,14529,14304,18313,17272,13577,7565,12665,18634,7872,6878,10255,19245,15824,24277,14445,6105,12231,14146,4587,8201,2670,6185,1278,0,458,
25066,24298,25655,25251,23604,14112,24446,26437,20458,23117,19388,28401,29028,27719,29310,28925,27397,29365,28797,25194,24501,20747,11067,27337,27333,20734,28964,21497,27909,27550,29217,29174,29263,28422,29504,29429,29219,28527,29121,26525,29048,27451,29243,29329,28035,29214,24452,29607,22494,21134,25975,18068,11702,22981,27762,23340,19973,22740,18399,14536,26719,20368,14817,18978,12355,28442,18815,19633,21547,23016,20651,24524,24287,27120,23320,13580,26541,18358,19868,11050,24822,17557,25141,14232,10157,21662,18316,12518,19818,10288,19464,23182,27657,21044,10216,17598,15301,23760,23839,13485,12387,22578,11633,21004,23901,15042,28686,21664,12432,23344,7521,7363,15151,18623,19984,13865,18460,20008,26634,22158,22631,15165,16193,28268,25385,18302,20652,27897,18717,9104,20894,28910,24484,21675,26808,24516,26687,27117,24719,23221,27175,22092,26745,26011,28103,23607,17007,12941,5973,7627,20847,4196,7440,11579,5477,14999,13236,16819,24566,21113,14531,4482,6394,8764,0,2719,0,0,
28827,27212,26548,19646,14210,16872,27626,17339,15470,18457,25329,24971,23276,26862,27556,28455,24527,9548,25394,27951,27315,22951,16164,22890,22289,28145,27347,19780,22051,26557,27529,23581,27964,25596,25645,27433,28549,28434,27409,26369,28960,28338,25460,29495,25906,27438,17381,29218,25208,25061,27061,26850,21000,25817,22595,13733,22641,26056,27106,19346,10981,12394,2650,26231,21145,13498,23914,6713,17808,17121,22975,23088,10124,20461,25680,28237,27624,21079,21364,19991,24251,22904,9139,19592,9445,16859,26752,22418,23230,25936,23783,19495,22770,27441,26685,21765,23279,12166,23913,23145,19325,12278,21033,25463,21788,17201,14090,17486,22649,24496,15453,23161,12579,24131,22525,27803,24910,28405,27538,26875,20876,25921,23664,22391,27066,26587,21343,24116,18601,15112,17055,26233,26785,27355,25146,25305,24073,25403,29044,27365,29130,29010,28621,26281,29281,29108,20402,14432,19768,16114,23540,18573,11301,1955,7750,3871,22211,15580,13903,20638,454,12529,4798,3654,3563,2250,0,0,
25986,27519,19859,9474,18702,24375,24746,11961,28366,25230,28063,28714,18114,14680,26299,28785,15192,17383,10618,10554,27388,13348,18899,22786,13604,13363,7403,25828,28989,15180,13867,18336,21068,25862,21806,19185,28979,26355,25880,25626,29269,28612,28948,26090,28835,26424,27502,22103,23072,29493,24851,25620,29085,28512,16964,16534,16662,23157,22041,13389,26478,12118,18882,21814,23770,16660,24092,15474,26341,22931,23243,25382,24962,27688,23683,26344,25085,22504,14213,28825,10747,18086,27332,20196,20953,21129,19660,19007,24478,23926,20467,24400,21483,26682,26958,18211,20434,21832,13106,16823,17251,18079,24069,20302,20978,16120,20221,10829,15621,15364,26166,21623,24996,25800,24345,19046,26879,26145,28538,13708,23509,23338,19468,19243,21857,19575,28844,19542,17717,23148,9429,29146,27873,9743,21594,12409,21222,28564,25310,29258,27131,27481,28713,28704,26720,27839,26753,28356,17292,18238,17218,17082,20187,7262,10800,12648,17102,22064,15626,9321,7182,6029,3739,2022,2996,0,604,224,
28313,28985,20668,25630,28830,22265,18206,23428,26183,25365,29215,21615,22202,25349,25550,23457,24046,11386,20715,24326,16704,13960,11587,20883,25098,14393,22228,23864,19246,20611,21801,6170,11861,11565,15451,22230,28684,26639,21142,22155,29496,28496,24985,28447,25052,25622,26452,27653,26354,27893,29339,24805,27862,27878,19560,10261,26645,25759,19397,11725,25788,18371,18482,23266,19111,23954,7361,23741,23444,24581,24594,27335,21691,20299,18840,25575,9008,23477,15093,19008,17779,16698,10726,23472,24019,27840,19715,27741,16695,19480,17888,24180,27003,22385,24153,22755,28859,18489,14703,18205,28362,23288,19156,22493,24110,26055,28116,25252,24936,23005,14759,13808,8420,9355,20514,19626,24547,20690,29025,23247,22421,28076,24551,27356,24711,12052,14507,21683,12512,26570,10181,13586,20564,18225,17171,27253,21836,24766,28946,28947,27417,28709,28901,26885,27179,22876,27039,17144,13523,20108,16991,15632,10989,17083,8686,2501,1545,1807,20993,7469,2915,6288,0,0,3751,2218,2600,0,
28747,22462,11143,23052,26763,22574,13525,19811,18231,12472,22788,26582,28671,23306,18636,9249,13845,19564,17067,28587,15314,25616,11641,28592,20360,17921,20253,19006,28059,16681,18641,13016,23522,22555,16665,23682,28191,23658,14597,25974,23191,28357,29176,26501,19281,27828,25417,27527,28510,29208,28013,29021,24302,26693,25824,25892,27379,16978,21332,16227,22793,16510,29189,22995,28026,23827,18164,27011,22582,18552,20385,20632,23129,22192,27979,26544,21376,17706,10888,25820,26250,28409,20287,26508,21321,25944,18781,26765,18567,28431,13054,26246,11959,24181,28038,23825,23684,3144,24615,15843,25814,21389,28545,14128,25728,24396,25131,24416,26972,18490,25755,25811,23550,13465,8971,28452,26043,16369,26067,24307,24796,25904,24003,18135,11346,18476,12159,9369,18811,1685,7426,23609,18347,24015,20885,26914,13416,19075,23546,21421,26844,19852,27566,23459,21416,27830,24521,21279,8849,11366,9905,24710,24818,9966,5595,9154,7526,3878,6956,3590,6922,7476,3983,0,1635,3209,4415,0,
17306,20222,27473,21982,8952,9328,6487,15208,25612,15712,20001,15234,13036,19050,25764,17572,18407,16501,17638,13563,22618,23706,27249,27228,25163,27178,28037,28057,21771,21652,21375,23955,23437,14869,27042,29195,27288,25020,22353,24881,24451,24056,24929,27755,23666,29045,25731,27834,27238,27421,25338,29367,29566,29041,29203,28138,17578,25283,26068,24295,24707,19977,13143,25466,21942,24875,21131,21447,16619,18463,20855,23316,5433,17568,25323,10788,16310,28511,26247,13379,27371,26552,26084,20765,25320,24920,9029,9861,18948,26865,17058,10842,18942,13754,15775,19113,18976,25954,15283,2909,22610,28796,23371,26723,26941,19420,20806,15705,16079,24601,25069,21106,26906,18478,26321,22849,26375,29057,19799,17481,19535,22221,18462,16128,22580,24503,10371,24429,21309,18469,18862,20401,10801,25056,10722,14079,25509,13039,19219,2947,10897,25408,15932,9604,4737,1806,3663,13469,12017,19330,9115,14558,19205,3034,4140,2704,5244,2097,2067,10287,14559,12294,0,4122,1015,10079,5238,0,
11499,17517,14441,24244,11269,11570,3921,2815,24095,9698,8243,22989,10883,20618,11826,12839,17590,26593,26827,20344,25682,26519,26505,17351,18180,27974,22213,27510,28842,23167,24198,24648,28915,27858,20796,23128,29492,28048,23245,29331,25703,23976,28429,28199,29424,27247,21153,25949,27526,28173,28324,27665,27637,22850,29117,27461,27075,24081,28680,14919,28885,17652,24902,29246,24569,20686,21728,22583,17290,28540,19613,19722,10664,12635,27516,20577,12726,24148,22242,15906,25874,22736,24034,15881,29596,18620,25693,25798,14378,26339,12843,20156,20397,23130,26522,18322,29084,15587,17685,20554,17188,24082,23523,28516,22405,26012,26329,24403,20083,19481,24100,24785,24847,20811,26464,26621,28930,21653,23069,12824,19609,25733,25913,26626,27984,28181,28693,23070,5982,25182,15554,5785,15499,22815,14607,11540,13841,8279,8781,25128,18643,12091,11407,7619,24582,4423,16887,8165,6937,18477,7911,13559,0,5624,11858,8743,3376,923,2579,5004,18692,3323,5331,4395,7578,2308,12019,272,
9850,17298,23109,8054,3278,17649,4282,2243,3605,3169,232,10013,9114,12441,12327,5662,24702,17379,23514,26129,27681,25590,29066,28024,29002,29502,28165,29322,29011,27507,27664,25831,21296,26134,29239,22449,26297,28878,24995,28507,27382,28263,23408,22296,23480,25198,27261,26003,18378,26009,29097,25526,19651,26663,27156,20035,25457,22834,23227,24169,28300,28201,28662,26712,23499,24075,24245,26100,25665,14982,15349,15925,5390,9243,11276,14072,19103,15123,15440,21127,19016,26876,14299,14590,19749,22851,25127,26333,19965,18364,16423,22790,22988,18917,10171,20477,18140,16163,26091,21782,20898,26684,21341,27267,25512,25336,25644,18417,27112,28245,20106,28730,24794,27805,28041,10923,26627,23396,16738,28803,20343,26157,19102,14152,21141,27116,25247,26315,25943,19986,17523,17384,14167,2858,14217,548,11483,25848,17060,21864,18010,26779,18517,16453,10543,8609,5036,14307,12922,21823,18236,4594,4912,12280,11521,1214,3679,2599,2154,153,0,2060,5009,5068,4664,1722,352,1466,
2540,14355,19531,1221,1414,19576,1274,13725,11040,6205,0,5225,11611,28289,12157,25572,25744,23073,17670,25709,28534,27134,23809,29046,24951,27375,26817,23076,25541,29541,29285,28470,26630,27233,28132,27621,24829,27799,28376,28795,27183,28725,27295,27374,21506,21081,16283,24757,24074,27200,28821,27559,28331,25600,18404,26811,27413,25491,21243,11510,28509,28235,27150,23152,23950,28526,11341,21200,18471,16290,20924,16087,21179,15560,19484,13507,18376,24281,13926,21422,29293,22818,21617,22773,14868,20423,21059,24026,19993,24624,15163,12652,22216,22186,22615,28378,26038,27982,27276,23518,19867,10034,25072,14150,19713,27009,26472,21568,20049,17927,23426,29241,26946,27699,14822,27158,24146,28042,28610,24358,20448,28535,23824,26186,26806,23855,28164,27892,18822,28141,24526,27910,25162,19026,14102,23963,18250,21087,24327,20714,21845,24836,23813,6932,12628,20474,12124,4589,16405,18810,8758,23331,13329,7678,7276,12419,11350,14751,15614,6748,8261,0,11949,1614,812,8672,11882,2878,
16302,14941,13240,5228,14285,8306,13801,18501,9443,7486,4920,21799,19379,27342,28067,26944,27764,24093,24018,21316,25089,28739,24127,25196,28782,26463,28902,28665,28756,29008,29507,22895,27752,29144,28980,29242,25547,23870,29148,29032,21504,23605,26746,25294,27349,26433,19913,23207,28029,23686,26158,28757,23564,26801,13715,28006,27667,26644,22401,27740,23328,28212,17100,27351,23665,25152,28809,27744,19797,24149,23334,27877,21027,27311,14634,19884,12047,15284,19450,27662,28856,28484,27174,19888,17556,24591,25076,14023,20594,22741,15075,20161,13609,26287,22559,28471,23495,25296,24255,27046,14984,18986,23843,28276,21442,23353,24158,21674,18436,29172,27086,28599,29090,19220,28823,24853,14998,28945,22576,24612,29409,29199,28131,28544,25193,27578,22292,20261,21232,20141,24207,20754,27138,24007,23295,25448,25410,25704,16950,20087,28814,26406,20598,10295,10688,15742,14042,21571,27318,24793,24023,17141,5659,14949,2711,4747,20055,6690,11128,1072,2688,5241,4856,2272,2389,3463,12137,14800,
14219,12731,5420,6496,12195,9703,8586,14996,16304,10751,14715,17396,24897,22545,15826,27729,26726,18382,18966,28909,28962,27598,29534,28641,27010,29334,29063,29570,28760,29336,29606,29428,29446,29544,28726,28002,27854,28413,26647,29188,25045,25326,23364,28877,29101,26986,28207,28899,28729,24424,23300,19378,26523,24849,20308,17468,15490,21253,22496,25300,25754,26230,14538,20751,25673,22105,15294,10795,28144,25927,10740,12788,25081,15854,17080,19502,21736,15475,9620,14832,10513,20115,26115,21842,21233,12513,22783,28469,22502,23285,17671,16537,26422,17794,26781,18161,18308,28562,16362,16361,23409,23095,27989,25538,26953,25168,25395,21535,25353,25254,28658,23512,21676,24969,24431,24959,27369,27916,21135,18678,19536,27931,29206,29270,8086,21950,27802,24922,26206,21712,21042,27031,26771,28922,29001,28273,27275,24162,13879,26394,23571,24071,11182,9379,17902,9640,18853,9934,16174,27745,27754,21871,14976,15052,11164,14778,12383,6796,18820,11372,955,9327,4330,0,12117,8604,9495,11550,
4750,2061,16132,9266,3369,5707,27588,28953,20260,27330,23503,16636,21001,21555,26268,27213,27377,24504,23852,23351,26883,29193,28355,28034,27777,29060,25437,23524,29303,29343,29151,28060,27685,28906,22070,29384,23121,21696,27749,27537,28919,24632,29491,28820,28425,28742,22407,29265,28758,23146,28861,29000,26483,27505,26500,17294,27329,16425,21012,13850,25768,27222,27087,21987,22294,28589,14286,17296,21740,26694,27848,20538,17116,23705,22114,21580,22696,17008,22651,28090,22439,15920,28417,13527,16381,22645,22369,24908,12038,16154,13900,18485,28045,23220,23829,25418,27056,19313,28769,18060,22718,19917,26086,21174,23621,29360,26551,28377,25816,25671,21084,21663,28128,23640,29138,24265,24212,28584,25767,26994,27563,25884,25879,27701,26774,24109,26401,11851,18203,21228,28926,26974,26104,25830,25551,24076,20184,17621,20242,25553,17770,25261,19623,14576,24113,20619,9293,28631,21800,21278,20565,19698,13518,14361,15743,28280,12175,20320,2741,4822,9349,4752,3269,7727,6356,6396,3218,6562,
2313,12496,10052,240,16878,12614,19793,28789,23697,23932,22112,25510,20706,15650,24017,18918,21541,16355,26302,24229,22442,28888,29376,27133,29319,27063,27656,29141,27384,28935,27444,27896,27990,29074,29166,23323,24879,28536,29444,28513,26193,24016,27000,21946,27558,29192,26956,29102,29247,27928,23769,23082,25983,28939,20326,27236,28136,23423,21818,26491,22541,28914,23832,20942,26782,24817,28767,29072,17022,23939,21281,22969,9712,14206,24597,12784,21349,27465,27334,23229,28312,20422,26139,23375,14070,24965,22334,26699,18565,21029,23203,24622,25042,23746,13551,25373,25411,26179,26136,15418,25869,27968,23999,20405,24523,26756,24885,26226,21248,16007,27693,15221,28732,28770,27436,22997,21339,23779,14898,16671,23553,29158,26330,25258,16060,9050,21330,20053,28241,29359,25414,25699,24574,23502,28221,15515,16641,12752,25910,17447,17845,27960,18775,22868,19687,10070,19754,12616,14924,17710,14643,6884,20781,24219,27029,25808,19283,12709,8725,5255,5061,10086,2434,11902,15668,20966,5697,4004,
16317,15939,17385,24139,18805,9506,24819,29317,16944,23445,27561,24607,24264,25469,22151,27007,23322,27914,27736,20009,18928,21320,26031,24312,18703,24447,26429,24821,26511,26618,25742,23780,28539,23206,27001,26042,27678,24156,26831,29119,28296,26783,29314,28568,27412,29257,29349,29479,29230,29646,29485,28329,28325,28780,27643,27801,21372,21521,12830,24020,26641,27126,24457,25065,22572,15945,27882,20249,28393,15500,18283,21994,16865,18579,14548,13472,22345,16287,16105,20819,23175,15263,20848,22299,20314,12740,23929,16075,23782,27642,17124,5377,18418,22785,23663,16191,20613,18929,29207,19606,26574,24530,28519,28557,26467,28150,18108,19847,28256,23205,17239,28928,22765,27717,28291,27920,22751,25581,27724,8691,17197,13952,19262,23431,11791,19547,26492,25593,27132,27489,22946,18792,22663,28773,20959,23169,27092,25174,19513,26024,25967,22006,9729,24366,25297,24954,24199,14135,15612,19053,3388,18202,12379,23372,18475,29093,17104,8918,9994,23631,7472,1920,3893,1226,17674,26138,22489,10035,
27272,10303,6455,7305,5320,14740,22469,25415,24363,16370,26364,23678,14303,24611,19348,18116,21032,20465,19638,26432,18219,26421,19316,15848,15507,27108,27552,22878,26905,27483,20984,25796,27038,28702,25040,26451,27766,28485,25317,27732,29288,27401,29308,28941,28870,29325,28858,28478,26939,26026,29313,28607,28506,29200,26597,22970,23938,26616,14725,18021,21841,27281,27151,26482,18751,26893,25269,21406,15255,19918,23240,14779,20628,23724,20399,18729,19070,14272,23529,21201,26601,18440,24421,26706,10054,11870,15861,20121,25641,18033,5884,20569,18557,18310,21791,20205,13871,20359,24360,21794,21165,21208,22832,23462,24685,21972,22616,13466,25486,26529,25687,27543,26390,28488,24380,24872,28009,16343,19992,10182,13958,7646,22404,11542,10656,22934,26469,23516,27270,26767,28542,21014,22617,10921,6957,19428,16230,11667,24487,22120,27959,10581,17357,19317,22733,25885,21381,19038,8531,19365,22100,7574,23301,21433,25675,23927,14106,24698,21419,21082,5011,3035,986,3112,9774,18016,14264,5503,
4141,2824,3762,4080,15178,15423,6331,21162,25659,15445,17712,15063,11392,16316,25145,16129,15298,24072,20831,27317,11899,6718,19636,17059,18035,17977,20372,20154,25832,11290,16959,15673,21641,24103,28267,25692,28578,22183,23730,28598,27890,25513,28040,26388,26589,28258,25982,28473,28279,28419,28636,29407,28975,27390,28720,25895,27277,21030,15315,25499,25477,27431,28167,28477,21037,25873,28677,23190,23573,24241,17207,24529,16715,25881,28055,14276,19079,25805,28883,28601,22671,23469,22619,21217,20304,19416,23267,17529,28264,16928,13772,23213,17029,12669,29403,20853,22429,23743,22626,28837,25617,15320,18264,26578,22115,24185,25406,26858,22552,5691,7180,11111,19825,24517,8214,16936,26227,15981,11381,5174,5033,5980,13524,9006,20503,23562,26961,28446,28604,27649,25144,21424,21393,18027,21053,21380,5447,24454,16063,4432,20950,2863,13125,5741,16157,10594,16600,17352,10239,10229,6724,13759,14969,11660,21112,19792,21772,18836,27205,24163,24791,13655,1240,8528,6299,23877,12661,18646,
